bandwidth_kurtosis;bandwidth_mean;bandwidth_skew;bandwidth_std;centroid_kurtosis;centroid_mean;centroid_skew;centroid_std;chroma_kurtosis;chroma_mean;chroma_skew;chroma_std;flux_kurtosis;flux_mean;flux_skew;flux_std;genre;mfcc_0_kurtosis;mfcc_0_mean;mfcc_0_skew;mfcc_0_std;mfcc_10_kurtosis;mfcc_10_mean;mfcc_10_skew;mfcc_10_std;mfcc_11_kurtosis;mfcc_11_mean;mfcc_11_skew;mfcc_11_std;mfcc_12_kurtosis;mfcc_12_mean;mfcc_12_skew;mfcc_12_std;mfcc_1_kurtosis;mfcc_1_mean;mfcc_1_skew;mfcc_1_std;mfcc_2_kurtosis;mfcc_2_mean;mfcc_2_skew;mfcc_2_std;mfcc_3_kurtosis;mfcc_3_mean;mfcc_3_skew;mfcc_3_std;mfcc_4_kurtosis;mfcc_4_mean;mfcc_4_skew;mfcc_4_std;mfcc_5_kurtosis;mfcc_5_mean;mfcc_5_skew;mfcc_5_std;mfcc_6_kurtosis;mfcc_6_mean;mfcc_6_skew;mfcc_6_std;mfcc_7_kurtosis;mfcc_7_mean;mfcc_7_skew;mfcc_7_std;mfcc_8_kurtosis;mfcc_8_mean;mfcc_8_skew;mfcc_8_std;mfcc_9_kurtosis;mfcc_9_mean;mfcc_9_skew;mfcc_9_std;rmse_kurtosis;rmse_mean;rmse_skew;rmse_std;roloff_kurtosis;roloff_mean;roloff_skew;roloff_std;tempo;zcr_kurtosis;zcr_mean;zcr_skew;zcr_std
-0.38143430357272834;2843.5728658662642;-0.10924861282784741;487.8390317727238;1.0340742289382776;2505.854977226693;0.8000534354222071;935.467391845505;-0.9956803772087635;0.4551667478210337;0.43857531134073996;0.2975275571661517;6.501268291375965;1.9288355873327254;2.4368535356279546;2.534035766744976;6;-0.643468724670647;-153.37449749430226;-0.1431352247644076;71.70044256116624;0.33384163956245017;-3.1049545969001286;-0.14413676010191392;8.8391006305533;0.8322593200289479;-3.7909498124839813;0.20348328345953934;9.011564210189743;0.18472824779829988;-2.128399864625802;-0.21172232977598673;8.80019923742953;-0.09708131709741652;88.6533869839157;-0.24906649763838745;31.217519239859513;-0.04477136486643518;14.139749047845832;0.2878987235538886;19.94341889446432;-0.07990637118683797;15.024506758013972;-0.23951115078735405;15.346668765810868;0.16104779630509203;14.68073319509748;-0.3381154757870804;12.560606246711146;1.2194230807402189;7.505664137289063;-0.5827022471189306;12.419682127713976;0.11399043816673116;6.011428050746884;-0.016157300032223227;11.446680184063808;0.6961781695347731;-0.7690663037773974;-0.507457756189762;10.849672065779927;0.4918682751672865;6.525214197657497;0.38783966748197124;10.83608996892887;0.07142495945439453;3.9340837205091073;0.09412441527925737;9.38815008843293;0.5266467545708067;0.1551966667175293;0.7530531883239746;0.06009757146239281;-0.8155258189510857;5534.382930321925;-0.11523163308764985;2162.745538463818;83.35433467741936;4.234907481585622;0.10183666255800464;1.5937241736015015;0.06123267983155547
0.23922767576793458;2697.8595300621455;-0.47710292182796266;429.70538223586533;6.41387667848373;2747.6950233016137;1.3566411978788129;679.7248412475368;-1.035169227389769;0.4755378775863698;0.2746381908948988;0.29620808681166766;108.8588927734981;1.3133452347389696;8.842824293205313;1.7609168213688746;6;6.942601676422811;-142.40360663629718;-2.537138871857723;98.2060425803728;0.6084559215820837;-1.9786504842274169;-0.41340891947015074;9.476921221796232;0.6881843894309205;-3.3092883822233317;-0.6648524736038678;10.730335759738793;0.38195810382495443;1.5279548850371654;-0.31984882455933733;7.581842854139312;3.429742062698014;75.28597719010196;-0.40532076072263484;23.98198691300957;1.3026981648346343;-11.446914968520256;-0.9916653105070025;23.1309247906645;1.0246291899333775;10.31718112883477;-0.700940733806122;16.501779724484393;0.4800839704294848;0.1543067438200378;-0.5924720668842703;13.5731487392837;1.7523501979738123;12.561026781515583;-0.8018146955258283;15.731886405084483;1.2847057218694262;3.049860021727514;-0.6518810727723995;12.175726201285167;0.2121763618638739;-0.3679794188125604;-0.6575317974488126;13.45602715966616;1.2230671555182235;2.482208407657823;-0.3168390776014364;11.041923596674868;0.6768763353348382;2.6930949147202035;-0.3984127665773259;8.388505803511572;0.20807155644387176;0.13892266154289246;-0.8134297132492065;0.052960462868213654;0.08608856758989214;5792.88128987819;-0.2430723475336454;1507.4529742632012;99.38401442307692;19.0489316964275;0.13698158352668213;3.037528559766502;0.05534384387966601
0.5556868581429164;3371.6364466650475;-0.15938462437449977;362.1504158043582;0.29310266827916465;4037.9614429806343;0.5046747310182587;1357.6940968449146;-1.004613345699212;0.4712548690857629;0.32306848508447994;0.29553851308361023;13.806867252473772;1.7363395805421153;3.2006013702995353;2.3594274701584284;6;0.3072388761281175;-190.18350939741973;-0.6285725188181955;82.57385336421004;-0.018481899072041674;0.7600449855946001;0.022788972113948265;10.144504975624635;0.19459208025472075;1.2525471468334044;-0.1829645545053788;9.618775149603824;0.3184082600775766;3.10470129608287;-0.01716062247863127;9.648229449311044;0.4081777857487823;44.41737381019637;-0.09613281723037292;31.929193418317276;2.3094123924193486;22.878814771505517;0.9979992798654;25.919773916739157;0.6295077922728223;12.054790751199564;-0.3713750580636535;21.92035009488363;2.0640001860826667;17.51654583804447;-0.2109663272018541;16.427495683088342;1.02905113299094;0.3639326396625746;-0.5085021340386959;15.696406529839795;-0.22259193482266992;3.2938410570954066;-0.010030166069033999;12.578603104975398;0.8445097069762242;-0.3904006937716405;-0.5797820917643924;13.313643169997526;0.12486735729897314;3.9302104440823857;0.32242666661268626;13.282972862799557;-0.1466540088258923;0.27408922714457473;-0.21937448954568647;10.583407409947824;0.04751273414034163;0.09572776407003403;0.7632935047149658;0.05063963308930397;2.0395172636457524;8214.009366843098;-1.3752420858698176;1735.9860056646125;95.703125;1.3233974912025719;0.22861003359435422;1.1428838891492208;0.15163270669070752
-0.7512299997613461;2744.5260283192065;0.40466301200485144;546.5579121677207;3.3413732858016276;2344.006310396755;1.6629236559201899;1006.7852943823526;-0.5775257890208687;0.3777369106450494;0.7646247969858962;0.3034412117856899;18.683821027705353;1.4670863194717554;3.8383049223401633;1.8048876427186968;6;-0.44344915417538155;-146.59434994639574;-0.052687475184386136;65.6419622920437;-0.0799549030067519;-6.317368610165693;-0.3139693042163251;9.497543905596755;0.33455184111831526;-5.114574630511461;-0.0975545729970896;9.957411751244816;0.008604107928712246;0.21090972750505416;-0.21908371840938576;9.264888845835214;-0.10267511994719358;102.71004530134213;-0.6030258610709817;29.589664801412876;0.20108275292721345;18.13954758318553;0.22165591188148398;23.549271798498406;0.003601221874016236;-0.3068776028814662;0.06842343998454921;16.379220525919383;0.04600443562184031;7.186537905371516;-0.36447996536043586;16.671336052588657;-0.18400851517822048;4.877830365958205;-0.2911664540036744;14.039655677011389;-0.03164708956740503;1.249271270094768;-0.4137301786323445;12.273586261010214;0.3728955635069684;-5.617269444092732;-0.6566053110705811;13.30891062860277;-0.031247666173824573;0.7220116870924057;-0.1395326125372973;11.404775588981417;-0.10140331702514516;4.969912891122403;-0.13477164677854434;10.69550080770309;-0.6621264345443136;0.19314056634902954;0.414309561252594;0.0940430611371994;-0.9456738629741617;5048.328741299304;0.4584830744269594;2325.3756895874035;151.99908088235293;16.673878314111676;0.10348088263727764;3.3157879412733005;0.06909216010224892
0.34856749660665765;2931.1360871665293;0.24210072255106457;371.98207278522864;2.458287695359653;2945.4782045657485;1.1854254433808298;811.9533200980047;-0.4824458318781555;0.393402973962869;0.7617633899662263;0.29149251718781133;8.498327979464477;1.348870184127357;2.807820509285643;1.641749352152516;6;0.7205321415157222;-89.95575866849605;-0.6240230369998634;59.09898820502047;-0.33374889441834865;-0.8802039303849694;-0.05426228543435231;9.858898784191448;-0.040812764749543096;-0.7321398719400111;-0.17652690086874004;9.00694418078721;-0.13315262566569697;2.4997175800550346;0.004892108811466542;7.492164461045917;0.3208195180096509;75.43493311070333;-0.05764105295378684;23.774834538602875;0.3938713119206074;-3.2928615485302535;0.04176980473600699;17.64666085916993;-0.38129538549700825;-0.2620096530555756;-0.19397696794524422;15.93433594552632;0.056585376895549544;1.2918609604517866;0.030657567165751836;11.551234705837166;0.5452319853122098;-1.4618581937814379;-0.0038114767967198874;12.61007962563788;-0.07919292225976493;-1.2554440357907637;-0.08384974577897979;9.995568662102208;-0.0715383563263785;-0.21223017429412203;-0.4599772696507106;10.283371898202327;0.3033436189873657;1.1340076691030738;-0.040334616268033696;11.466378343636874;0.037766052030567376;0.33930227291596354;0.10653334910689366;9.42348720779797;0.7685652886862369;0.20067119598388672;0.6565958857536316;0.08587101101875305;-0.2442528518609257;6392.563510549594;-0.0462908894760125;1611.131650203301;95.703125;7.5924694029469;0.14866483589520496;2.1360615018303735;0.07543559415106367
-0.3101833800487821;3136.989129467912;-0.10214062926780755;383.2997543647922;2.5577194530823517;3160.694029647365;1.1823809000785486;937.7238352234667;-1.1512042336410826;0.4583791317354858;0.31111921996105607;0.3121088685142219;7.5541383426926725;1.6361293574806999;2.6042545662970515;2.112943267474385;6;0.17690556618775632;-116.18817255163172;-0.3259917518361647;65.9376477376475;0.6524383321129164;-0.11264592391302139;-0.520192319930741;9.580918587400252;0.26562761017933223;-0.5144091207064716;-0.06165950414584477;9.574129671919463;-0.03378159758424282;0.6360618965050625;-0.22459268271412466;8.205421623519575;0.7305818201689824;64.30494353935146;-0.4023866465722621;25.987335835171535;0.5883721199139522;11.659422376554852;0.22448950262311498;20.393049396806123;0.22612073429556467;10.340263951906627;-0.22754893179767494;19.51377367360897;0.5095649900214765;8.232878477046045;-0.4731500103941495;13.939273701017012;0.6717985243778957;4.884167542758441;-0.6937545514047507;14.939994312317658;0.7073014802232036;8.425955174639315;-0.4631647269568859;11.55715884260875;0.3047765555189228;3.6026774737537988;-0.34627511240372777;11.677450086425226;0.5476280281196573;8.78236446038316;-0.38005085228149993;10.547481634748399;0.7589151017681024;6.261464808841818;-0.3028611057067213;10.66409793345525;-0.2876012344530139;0.2025819569826126;0.7582556009292603;0.10434341430664062;-0.18735925170666734;7060.226036832946;-0.4378240628505474;1674.4338302538554;117.45383522727273;9.697729783874818;0.14440285431167826;2.504868183017081;0.09232852166075782
0.9026237713489946;3355.647077772454;-0.5738880860767553;340.42264579213213;2.2946157971815664;3251.702921468296;0.9242635315358494;976.5759468722101;-1.058987650840501;0.47152922302900696;0.35194256715546335;0.2964492222993035;9.229061074624898;1.529594442409067;2.825387615482611;1.7667749904020988;6;0.1267754382355979;-123.63889915506604;-0.3113723947230121;49.69696551277273;0.21498230811166863;-4.335851335284267;-0.18138821611223926;8.37315864520045;-0.06994281885551334;-0.6874600196221154;0.007740939095633374;8.464707443447647;0.15591198197920564;-0.5470863315297406;0.08756050008202113;7.462477507983528;-0.09798359958173375;65.42115483079357;-0.05468335896061059;23.210644310992947;-0.027503895200403417;35.82848762286158;0.05584790357790254;21.571098654089536;-0.42034072021106494;12.972571353693986;0.09652793288781801;16.985757075159214;0.06067032164789543;16.47989652238239;-0.12092442734559238;10.826878637047555;1.708405072108996;8.100307234027769;-0.9707511356708998;13.047362265695007;-0.21272905906689;9.125931333654286;0.20264773671346498;10.737610682164394;0.6580433343908734;5.0283551370999815;-0.248044413818412;10.271288135355249;-0.1421368243600729;6.702584364226879;0.028418919911797326;9.388440051054971;-0.011554680280335017;8.87805408729189;0.18331802814082912;9.942186500224146;-0.1086363624104636;0.2051481306552887;0.3321708142757416;0.06906215101480484;2.255197775456714;7653.496592227379;-1.3017231077671307;1464.8362284451734;123.046875;18.456323691928848;0.12763060107308585;3.3762654001225934;0.08338030040739837
-0.5121191486332952;2890.85719576915;0.12756018394911955;456.58984023685275;3.375563975778574;2996.3449099429818;1.5976699043089115;1124.6482279446889;-0.7678512689662469;0.41652169349104123;0.5981124655897007;0.29793718403752717;14.078713024258278;1.517786105754198;3.2881433791904002;1.8004844385383194;6;-0.2355681559935836;-99.08392360664519;-0.34261755170930425;64.47789457383053;-0.32477793768332486;-6.69195712814509;-0.2686162515765016;10.036574215072216;0.059877104872579245;0.2732611453577544;0.35602585372100914;8.63488991764074;0.15285643153336048;-0.4936829011758533;0.10237854041564629;9.263770465325889;0.3165784477299116;73.37587908487774;-0.2987292440509138;30.23056656905943;1.8857164003578726;4.276248510526143;0.44759089571370686;22.23135591887959;0.30984749968755176;8.387629929633967;-0.21689477124386486;17.919367477365732;0.3166659292027054;1.5183966611231796;0.3341027295231491;14.79012031690016;0.45609045749219757;2.9950405723649323;-0.3231499554788155;16.80891547676222;0.8422920813017476;2.086844910193272;0.5289337297754273;12.488829597204303;-0.11158297252976146;-6.904702357660417;-0.40595117943837544;11.2874207955157;0.29198551523799576;0.36343428104838366;0.3415288751892291;12.119098190949638;-0.14972713751731614;-1.9905291030501016;-0.1601738254992631;10.930768181987535;0.30423611499989267;0.20799610018730164;0.8369719386100769;0.08445046097040176;-0.6249489451758143;6280.983881054234;0.1230685805393572;1934.1246067550398;92.28515625;8.235847622759007;0.15595317937935035;2.6604425371379063;0.11567591033147416
0.40005003653429094;3091.7056796316874;-0.780532887196798;587.7073842267463;1.3207743917340578;2698.1234939010205;1.0555170650809869;1279.5938185387308;-0.984540486693052;0.419816387149183;0.5234933539865226;0.3123215189154068;12.922308153099413;1.5957184117807124;3.2857842013532417;2.2825720253879247;6;2.0410328626591774;-180.44180203907015;-0.6177496250201263;72.20639498690062;0.10863172792805376;-5.273424870193917;-0.21679285547449131;9.515144827483248;-0.021933697787980044;-2.308957500227545;-0.09378902090660705;8.412805533857927;-0.046783278861533883;-3.379862500790885;-0.13444584822727515;8.584920857517107;-0.1942516095983433;87.74762558831901;-0.0627922530014321;37.50858595701074;0.11612136647678195;50.32196194096811;0.17776577527588527;23.686405111645264;0.03267843120450875;14.249927523837224;-0.18290568632183346;15.985966257718353;-0.04773281229767301;13.09129582978855;0.02294075781469424;11.738893359616085;0.33420013763189393;6.537164145639119;-0.5442115412339916;14.331745491937694;0.001808012587782848;7.765446182894417;0.20604965034395084;11.378101770223104;0.37962757218542587;-3.145150075197011;-0.35851527249176834;10.606680917477052;0.21515726737485696;-2.8753112032591712;0.12880140980322907;12.664975984212477;0.865406492606041;1.8345360530508568;0.14046567563993012;10.577548308508819;-0.15498662165934451;0.18681684136390686;0.35135892033576965;0.08717872202396393;-0.8872136182571424;6259.583907337587;-0.5261323749500945;2604.966388506157;151.99908088235293;12.319480380127642;0.10565076976991493;3.0134393186895894;0.09719448239259719
0.30508728606066793;2954.6951621749877;0.1874688664044103;365.47997544181067;2.5011596880691327;2993.2237626725637;1.1603262994306958;814.8974600574617;-0.5728711145023557;0.4023536665619098;0.7090574235988735;0.2923465447006418;8.17936667456474;1.4083533484944781;2.762566764273642;1.603493021090018;6;0.7132915112752318;-92.01815316825038;-0.6102844626100262;59.52820491825773;-0.3099061731862749;-1.2317952716942178;-0.10018440157328318;10.475010018174068;-0.16095594581690786;-0.7254253662363842;-0.08839781955726668;9.639950640699007;0.015278166160819229;2.587807523030342;-0.037769055452867954;8.160314276318417;0.2814507964202986;73.94635448222205;-0.029881553172521308;23.786876809482006;0.3355185701527237;-1.3061467106072424;0.010030323117198568;17.544270274514876;-0.34471122037590307;-0.8775023931688827;-0.24956291968415598;16.549571473891145;0.23554735933786963;0.6150679177431952;0.046260673628733075;12.276869732169796;0.36184000392626237;-1.35300804104126;0.025420406241060334;13.044708542695489;-0.23201545525075895;-1.0596367773640205;-0.03780459693062225;10.440650585223922;-0.02387868709333496;-0.2797892003880646;-0.47055967243354196;10.944110239562619;0.2620854660028238;1.016694311464657;-0.01736227921036297;12.11979723462738;-0.023908818337797122;0.8568545928249411;0.13149236684439525;10.118365453544493;0.7420484062636477;0.19597722589969635;0.6515602469444275;0.08396194130182266;-0.20809297126110682;6512.3534023346865;-0.14032336878382648;1576.9409500205522;95.703125;7.21342865794281;0.15284675899071926;2.0710841563720357;0.07639676298407237
